time,machine_id,cpu_util
2017-10-07 15:20:00,m16,50.6
2017-10-07 15:30:00,m16,50.8
2017-10-07 15:40:00,m16,50.6
2017-10-07 15:50:00,m16,51.0
2017-10-07 16:00:00,m16,34.041666667
2017-10-07 16:10:00,m16,34.38
2017-10-07 16:20:00,m16,34.02
2017-10-07 16:30:00,m16,50.48
2017-10-07 16:40:00,m16,33.46
2017-10-07 16:50:00,m16,34.873333333
2017-10-07 17:00:00,m16,33.98
2017-10-07 17:10:00,m16,50.533333333
2017-10-07 17:20:00,m16,41.275
2017-10-07 17:30:00,m16,50.49
2017-10-07 17:40:00,m16,50.266666667
2017-10-07 17:50:00,m16,50.08
2017-10-07 18:00:00,m16,50.45
2017-10-07 18:10:00,m16,40.911666667
2017-10-07 18:20:00,m16,36.085
2017-10-07 18:30:00,m16,34.553333333
2017-10-07 18:40:00,m16,44.708333333
2017-10-07 18:50:00,m16,46.59
2017-10-07 19:00:00,m16,52.8
2017-10-07 19:10:00,m16,51.856666667
2017-10-07 19:20:00,m16,42.725
2017-10-07 19:30:00,m16,44.59
2017-10-07 19:40:00,m16,44.62
2017-10-07 19:50:00,m16,45.591666667
2017-10-07 20:00:00,m16,51.48
2017-10-07 20:10:00,m16,52.133333333
2017-10-07 20:20:00,m16,52.631666667
2017-10-07 20:30:00,m16,44.98
2017-10-07 20:40:00,m16,45.325
2017-10-07 20:50:00,m16,52.34
2017-10-07 21:00:00,m16,53.5
2017-10-07 21:10:00,m16,44.448333333
2017-10-07 21:20:00,m16,44.528333333
2017-10-07 21:30:00,m16,45.241666667
2017-10-07 21:40:00,m16,45.6
2017-10-07 21:50:00,m16,52.025
2017-10-07 22:00:00,m16,46.4
2017-10-07 22:10:00,m16,50.16
2017-10-07 22:20:00,m16,52.291666667
2017-10-07 22:30:00,m16,51.7
2017-10-07 22:40:00,m16,51.96
2017-10-07 22:50:00,m16,53.01
2017-10-07 23:00:00,m16,47.566666667
2017-10-07 23:10:00,m16,48.228333333
2017-10-07 23:20:00,m16,52.066666667
2017-10-07 23:30:00,m16,44.081666667
2017-10-07 23:40:00,m16,51.65
2017-10-07 23:50:00,m16,52.2
2017-10-08 00:00:00,m16,47.2
2017-10-08 00:10:00,m16,50.533333333
2017-10-08 00:20:00,m16,53.5
2017-10-08 00:30:00,m16,49.885
2017-10-08 00:40:00,m16,48.615
2017-10-08 00:50:00,m16,51.956666667
2017-10-08 01:00:00,m16,44.56
2017-10-08 01:10:00,m16,44.436666667
2017-10-08 01:20:00,m16,52.435
2017-10-08 01:30:00,m16,51.533333333
2017-10-08 01:40:00,m16,51.45
2017-10-08 01:50:00,m16,46.866666667
2017-10-08 02:00:00,m16,50.56
2017-10-08 02:10:00,m16,52.25
2017-10-08 02:20:00,m16,52.608333333
2017-10-08 02:30:00,m16,52.236666667
2017-10-08 02:40:00,m16,44.64
2017-10-08 02:50:00,m16,51.655
2017-10-08 03:00:00,m16,51.7
2017-10-08 03:10:00,m16,50.816666667
2017-10-08 03:20:00,m16,45.763333333
2017-10-08 03:30:00,m16,52.093333333
2017-10-08 03:40:00,m16,52.78
2017-10-08 03:50:00,m16,52.0
2017-10-08 04:00:00,m16,51.711666667
2017-10-08 04:10:00,m16,45.936666667
2017-10-08 04:20:00,m16,52.02
2017-10-08 04:30:00,m16,52.526666667
2017-10-08 04:40:00,m16,41.575
2017-10-08 04:50:00,m16,43.875
2017-10-08 05:00:00,m16,45.075
2017-10-08 05:10:00,m16,52.216666667
2017-10-08 05:20:00,m16,52.97
2017-10-08 05:30:00,m16,48.403333333
2017-10-08 05:40:00,m16,47.935
2017-10-08 05:50:00,m16,52.2
2017-10-08 06:00:00,m16,52.76
2017-10-08 06:10:00,m16,51.978333333
2017-10-08 06:20:00,m16,52.1
2017-10-08 06:30:00,m16,43.143333333
2017-10-08 06:40:00,m16,46.041666667
2017-10-08 06:50:00,m16,47.45
2017-10-08 07:00:00,m16,52.43
2017-10-08 07:10:00,m16,40.795
2017-10-08 07:20:00,m16,40.45
2017-10-08 07:30:00,m16,44.358333333
2017-10-08 07:40:00,m16,38.023333333
2017-10-08 07:50:00,m16,61.15
2017-10-08 08:00:00,m16,50.946666667
2017-10-08 08:10:00,m16,57.715
2017-10-08 08:20:00,m16,62.1
2017-10-08 08:30:00,m16,49.45
2017-10-08 08:40:00,m16,48.105
2017-10-08 08:50:00,m16,47.858333333
2017-10-08 09:00:00,m16,62.435
2017-10-08 09:10:00,m16,62.0
2017-10-08 09:20:00,m16,63.01
2017-10-08 09:30:00,m16,49.27
2017-10-08 09:40:00,m16,51.23
2017-10-08 09:50:00,m16,51.12
2017-10-08 10:00:00,m16,49.05
2017-10-08 10:10:00,m16,48.991666667
2017-10-08 10:20:00,m16,62.443333333
2017-10-08 10:30:00,m16,47.985
2017-10-08 10:40:00,m16,50.673333333
2017-10-08 10:50:00,m16,62.576666667
2017-10-08 11:00:00,m16,56.3
2017-10-08 11:10:00,m16,62.286666667
2017-10-08 11:20:00,m16,62.52
2017-10-08 11:30:00,m16,49.275
2017-10-08 11:40:00,m16,62.0
2017-10-08 11:50:00,m16,62.66
2017-10-08 12:00:00,m16,61.708333333
2017-10-08 12:10:00,m16,62.7
2017-10-08 12:20:00,m16,62.986666667
2017-10-08 12:30:00,m16,51.643333333
2017-10-08 12:40:00,m16,51.008333333
2017-10-08 12:50:00,m16,50.736666667
2017-10-08 13:00:00,m16,62.7
2017-10-08 13:10:00,m16,49.82
2017-10-08 13:20:00,m16,47.908333333
2017-10-08 13:30:00,m16,61.966666667
2017-10-08 13:40:00,m16,49.45
2017-10-08 13:50:00,m16,49.62
2017-10-08 14:00:00,m16,62.3
2017-10-08 14:10:00,m16,61.8
2017-10-08 14:20:00,m16,62.7
2017-10-08 14:30:00,m16,62.368333333
2017-10-08 14:40:00,m16,62.633333333
2017-10-08 14:50:00,m16,48.206666667
2017-10-08 15:00:00,m16,58.18
2017-10-08 15:10:00,m16,61.725
2017-10-08 15:20:00,m16,59.84
2017-10-08 15:30:00,m16,59.83
2017-10-08 15:40:00,m16,59.275
2017-10-08 15:50:00,m16,62.6
2017-10-08 16:00:00,m16,62.095
2017-10-08 16:10:00,m16,59.54
2017-10-08 16:20:00,m16,49.9
2017-10-08 16:30:00,m16,51.106666667
2017-10-08 16:40:00,m16,55.48
2017-10-08 16:50:00,m16,59.356666667
2017-10-08 17:00:00,m16,64.62
2017-10-08 17:10:00,m16,63.1
2017-10-08 17:20:00,m16,61.2
2017-10-08 17:30:00,m16,54.433333333
2017-10-08 17:40:00,m16,43.945
2017-10-08 17:50:00,m16,43.92
2017-10-08 18:00:00,m16,40.386666667
2017-10-08 18:10:00,m16,42.326666667
2017-10-08 18:20:00,m16,38.473333333
2017-10-08 18:30:00,m16,35.566666667
2017-10-08 18:40:00,m16,23.0
2017-10-08 18:50:00,m16,33.565
2017-10-08 19:00:00,m16,21.695
2017-10-08 19:10:00,m16,41.391666667
2017-10-08 19:20:00,m16,62.12
2017-10-08 19:30:00,m16,46.713333333
2017-10-08 19:40:00,m16,46.933333333
2017-10-08 19:50:00,m16,47.285
2017-10-08 20:00:00,m16,46.215
2017-10-08 20:10:00,m16,48.32
2017-10-08 20:20:00,m16,60.8
2017-10-08 20:30:00,m16,48.62
2017-10-08 20:40:00,m16,46.431666667
2017-10-08 20:50:00,m16,56.508333333
2017-10-08 21:00:00,m16,54.016666667
2017-10-08 21:10:00,m16,51.616666667
2017-10-08 21:20:00,m16,37.49
2017-10-08 21:30:00,m16,36.266666667
2017-10-08 21:40:00,m16,38.533333333
2017-10-08 21:50:00,m16,39.233333333
2017-10-08 22:00:00,m16,37.92
2017-10-08 22:10:00,m16,51.375
2017-10-08 22:20:00,m16,42.763333333
2017-10-08 22:30:00,m16,61.79
2017-10-08 22:40:00,m16,44.44
2017-10-08 22:50:00,m16,46.786666667
2017-10-08 23:00:00,m16,44.8
2017-10-08 23:10:00,m16,56.246666667
2017-10-08 23:20:00,m16,46.58
2017-10-08 23:30:00,m16,43.766666667
2017-10-08 23:40:00,m16,47.245
2017-10-08 23:50:00,m16,49.233333333
2017-10-09 00:00:00,m16,48.888333333
2017-10-09 00:10:00,m16,53.37
2017-10-09 00:20:00,m16,50.325
2017-10-09 00:30:00,m16,52.958333333
2017-10-09 00:40:00,m16,53.41
2017-10-09 00:50:00,m16,53.395
2017-10-09 01:00:00,m16,54.186666667
2017-10-09 01:10:00,m16,53.613333333
2017-10-09 01:20:00,m16,53.236666667
2017-10-09 01:30:00,m16,45.05
2017-10-09 01:40:00,m16,39.116666667
2017-10-09 01:50:00,m16,38.766666667
2017-10-09 02:00:00,m16,37.466666667
2017-10-09 02:10:00,m16,38.18
2017-10-09 02:20:00,m16,40.495
2017-10-09 02:30:00,m16,41.026666667
2017-10-09 02:40:00,m16,39.885
2017-10-09 02:50:00,m16,46.63
2017-10-09 03:00:00,m16,53.02
2017-10-09 03:10:00,m16,53.1
2017-10-09 03:20:00,m16,51.05
2017-10-09 03:30:00,m16,53.5
2017-10-09 03:40:00,m16,53.725
2017-10-09 03:50:00,m16,53.805
2017-10-09 04:00:00,m16,50.01
2017-10-09 04:10:00,m16,53.4
2017-10-09 04:20:00,m16,39.208333333
2017-10-09 04:30:00,m16,38.68
2017-10-09 04:40:00,m16,52.966666667
2017-10-09 04:50:00,m16,39.48
2017-10-09 05:00:00,m16,37.51
2017-10-09 05:10:00,m16,38.476666667
2017-10-09 05:20:00,m16,52.4
2017-10-09 05:30:00,m16,52.816666667
2017-10-09 05:40:00,m16,52.633333333
2017-10-09 05:50:00,m16,53.083333333
2017-10-09 06:00:00,m16,38.585
2017-10-09 06:10:00,m16,47.1
2017-10-09 06:20:00,m16,47.1
2017-10-09 06:30:00,m16,52.9
2017-10-09 06:40:00,m16,52.443333333
2017-10-09 06:50:00,m16,53.191666667
2017-10-09 07:00:00,m16,48.64
2017-10-09 07:10:00,m16,46.896666667
2017-10-09 07:20:00,m16,52.821666667
2017-10-09 07:30:00,m16,52.426666667
2017-10-09 07:40:00,m16,44.3
2017-10-09 07:50:00,m16,52.913333333
2017-10-09 08:00:00,m16,52.16
2017-10-09 08:10:00,m16,52.05
2017-10-09 08:20:00,m16,53.433333333
2017-10-09 08:30:00,m16,52.826666667
2017-10-09 08:40:00,m16,52.45
2017-10-09 08:50:00,m16,53.5
2017-10-09 09:00:00,m16,53.888333333
2017-10-09 09:10:00,m16,53.9
2017-10-09 09:20:00,m16,53.503333333
2017-10-09 09:30:00,m16,53.0
2017-10-09 09:40:00,m16,53.213333333
2017-10-09 09:50:00,m16,48.958333333
2017-10-09 10:00:00,m16,47.786666667
2017-10-09 10:10:00,m16,37.91
2017-10-09 10:20:00,m16,39.523333333
2017-10-09 10:30:00,m16,53.273333333
2017-10-09 10:40:00,m16,53.1
2017-10-09 10:50:00,m16,54.483333333
2017-10-09 11:00:00,m16,39.715
2017-10-09 11:10:00,m16,46.193333333
2017-10-09 11:20:00,m16,53.8
2017-10-09 11:30:00,m16,51.79
2017-10-09 11:40:00,m16,53.246666667
2017-10-09 11:50:00,m16,37.17
2017-10-09 12:00:00,m16,53.57
2017-10-09 12:10:00,m16,52.94
2017-10-09 12:20:00,m16,38.655
2017-10-09 12:30:00,m16,39.315
2017-10-09 12:40:00,m16,38.41
2017-10-09 12:50:00,m16,53.753333333
2017-10-09 13:00:00,m16,53.486666667
2017-10-09 13:10:00,m16,53.5
2017-10-09 13:20:00,m16,48.098333333
2017-10-09 13:30:00,m16,36.06
2017-10-09 13:40:00,m16,36.815
2017-10-09 13:50:00,m16,36.358333333
2017-10-09 14:00:00,m16,53.353333333
2017-10-09 14:10:00,m16,53.916666667
2017-10-09 14:20:00,m16,53.708333333
2017-10-09 14:30:00,m16,53.333333333
2017-10-09 14:40:00,m16,34.706666667
2017-10-09 14:50:00,m16,53.0
2017-10-09 15:00:00,m16,53.133333333
2017-10-09 15:10:00,m16,53.2
2017-10-09 15:20:00,m16,39.375
2017-10-09 15:30:00,m16,41.7
2017-10-09 15:40:00,m16,50.341666667
2017-10-09 15:50:00,m16,53.02
2017-10-09 16:00:00,m16,52.85
2017-10-09 16:10:00,m16,38.365
2017-10-09 16:20:00,m16,53.51
2017-10-09 16:30:00,m16,53.286666667
2017-10-09 16:40:00,m16,52.7
2017-10-09 16:50:00,m16,53.54
2017-10-09 17:00:00,m16,53.39
2017-10-09 17:10:00,m16,52.513333333
2017-10-09 17:20:00,m16,53.64
2017-10-09 17:30:00,m16,53.6
2017-10-09 17:40:00,m16,53.435
2017-10-09 17:50:00,m16,53.206666667
2017-10-09 18:00:00,m16,56.325
2017-10-09 18:10:00,m16,55.92
2017-10-09 18:20:00,m16,59.098333333
2017-10-09 18:30:00,m16,56.025
2017-10-09 18:40:00,m16,59.2
2017-10-09 18:50:00,m16,55.28
2017-10-09 19:00:00,m16,56.036666667
2017-10-09 19:10:00,m16,42.32
2017-10-09 19:20:00,m16,46.545
2017-10-09 19:30:00,m16,47.93
2017-10-09 19:40:00,m16,44.24
2017-10-09 19:50:00,m16,43.233333333
2017-10-09 20:00:00,m16,43.581666667
2017-10-09 20:10:00,m16,59.8
2017-10-09 20:20:00,m16,59.175
2017-10-09 20:30:00,m16,56.6
2017-10-09 20:40:00,m16,59.02
2017-10-09 20:50:00,m16,44.606666667
2017-10-09 21:00:00,m16,59.08
2017-10-09 21:10:00,m16,56.145833333
2017-10-09 21:20:00,m16,56.801666667
2017-10-09 21:30:00,m16,53.186666667
2017-10-09 21:40:00,m16,34.5
2017-10-09 21:50:00,m16,37.845
2017-10-09 22:00:00,m16,36.74
2017-10-09 22:10:00,m16,36.933333333
2017-10-09 22:20:00,m16,38.408333333
2017-10-09 22:30:00,m16,35.573333333
2017-10-09 22:40:00,m16,53.125
2017-10-09 22:50:00,m16,53.333333333
2017-10-09 23:00:00,m16,48.313333333
2017-10-09 23:10:00,m16,47.09
2017-10-09 23:20:00,m16,46.1
2017-10-09 23:30:00,m16,46.123333333
2017-10-09 23:40:00,m16,58.733333333
2017-10-09 23:50:00,m16,61.606666667
2017-10-10 00:00:00,m16,62.915
2017-10-10 00:10:00,m16,60.065
2017-10-10 00:20:00,m16,58.79
2017-10-10 00:30:00,m16,47.94
2017-10-10 00:40:00,m16,55.638333333
2017-10-10 00:50:00,m16,42.506666667
2017-10-10 01:00:00,m16,62.5
2017-10-10 01:10:00,m16,63.67
2017-10-10 01:20:00,m16,62.791666667
2017-10-10 01:30:00,m16,60.5
2017-10-10 01:40:00,m16,53.09
2017-10-10 01:50:00,m16,48.185
2017-10-10 02:00:00,m16,54.125
2017-10-10 02:10:00,m16,44.965
2017-10-10 02:20:00,m16,49.933333333
2017-10-10 02:30:00,m16,48.48
2017-10-10 02:40:00,m16,41.366666667
2017-10-10 02:50:00,m16,49.1
2017-10-10 03:00:00,m16,61.206666667
2017-10-10 03:10:00,m16,61.87
2017-10-10 03:20:00,m16,52.261666667
2017-10-10 03:30:00,m16,47.466666667
2017-10-10 03:40:00,m16,48.405
2017-10-10 03:50:00,m16,56.75
2017-10-10 04:00:00,m16,62.958333333
2017-10-10 04:10:00,m16,56.066666667
2017-10-10 04:20:00,m16,60.46
2017-10-10 04:30:00,m16,58.491666667
2017-10-10 04:40:00,m16,57.633333333
2017-10-10 04:50:00,m16,54.18
2017-10-10 05:00:00,m16,34.9
2017-10-10 05:10:00,m16,32.72
2017-10-10 05:20:00,m16,32.44
2017-10-10 05:30:00,m16,53.686666667
2017-10-10 05:40:00,m16,52.958333333
2017-10-10 05:50:00,m16,53.02
2017-10-10 06:00:00,m16,56.78
2017-10-10 06:10:00,m16,58.083333333
2017-10-10 06:20:00,m16,42.391666667
2017-10-10 06:30:00,m16,47.02
2017-10-10 06:40:00,m16,57.211666667
2017-10-10 06:50:00,m16,53.4
2017-10-10 07:00:00,m16,53.105
2017-10-10 07:10:00,m16,53.47
2017-10-10 07:20:00,m16,42.94
2017-10-10 07:30:00,m16,53.1
2017-10-10 07:40:00,m16,40.685
2017-10-10 07:50:00,m16,40.08
2017-10-10 08:00:00,m16,40.74
2017-10-10 08:10:00,m16,40.056666667
2017-10-10 08:20:00,m16,39.66
2017-10-10 08:30:00,m16,46.5
2017-10-10 08:40:00,m16,47.5
2017-10-10 08:50:00,m16,42.813333333
2017-10-10 09:00:00,m16,54.0
2017-10-10 09:10:00,m16,53.506666667
2017-10-10 09:20:00,m16,53.406666667
2017-10-10 09:30:00,m16,53.053333333
2017-10-10 09:40:00,m16,53.65
2017-10-10 09:50:00,m16,53.3
2017-10-10 10:00:00,m16,53.733333333
2017-10-10 10:10:00,m16,38.633333333
2017-10-10 10:20:00,m16,45.683333333
2017-10-10 10:30:00,m16,47.016666667
2017-10-10 10:40:00,m16,44.475
2017-10-10 10:50:00,m16,40.966666667
2017-10-10 11:00:00,m16,42.83
2017-10-10 11:10:00,m16,53.141666667
2017-10-10 11:20:00,m16,53.048333333
2017-10-10 11:30:00,m16,39.45
2017-10-10 11:40:00,m16,53.14
2017-10-10 11:50:00,m16,53.145
2017-10-10 12:00:00,m16,39.21
2017-10-10 12:10:00,m16,33.318333333
2017-10-10 12:20:00,m16,38.386666667
2017-10-10 12:30:00,m16,39.4
2017-10-10 12:40:00,m16,39.008333333
2017-10-10 12:50:00,m16,38.193333333
2017-10-10 13:00:00,m16,50.780833333
2017-10-10 13:10:00,m16,37.6
2017-10-10 13:20:00,m16,52.65
2017-10-10 13:30:00,m16,38.73
2017-10-10 13:40:00,m16,38.013333333
2017-10-10 13:50:00,m16,33.383333333
2017-10-10 14:00:00,m16,50.72
2017-10-10 14:10:00,m16,50.0
2017-10-10 14:20:00,m16,49.56
2017-10-10 14:30:00,m16,49.951666667
2017-10-10 14:40:00,m16,49.5
2017-10-10 14:50:00,m16,50.48
2017-10-10 15:00:00,m16,50.56
2017-10-10 15:10:00,m16,50.64
2017-10-10 15:20:00,m16,50.4
2017-10-10 15:30:00,m16,33.846666667
2017-10-10 15:40:00,m16,50.63
2017-10-10 15:50:00,m16,50.543333333
2017-10-10 16:00:00,m16,50.046666667
2017-10-10 16:10:00,m16,50.8
2017-10-10 16:20:00,m16,51.2
2017-10-10 16:30:00,m16,33.693333333
2017-10-10 16:40:00,m16,34.69
2017-10-10 16:50:00,m16,36.48
2017-10-10 17:00:00,m16,36.406666667
2017-10-10 17:10:00,m16,46.11
2017-10-10 17:20:00,m16,34.581666667
2017-10-10 17:30:00,m16,33.958333333
2017-10-10 17:40:00,m16,33.633333333
2017-10-10 17:50:00,m16,50.31
2017-10-10 18:00:00,m16,50.6
2017-10-10 18:10:00,m16,47.013333333
2017-10-10 18:20:00,m16,50.2
2017-10-10 18:30:00,m16,50.3
2017-10-10 18:40:00,m16,35.36
2017-10-10 18:50:00,m16,33.873333333
2017-10-10 19:00:00,m16,32.966666667
2017-10-10 19:10:00,m16,41.655
2017-10-10 19:20:00,m16,46.715
2017-10-10 19:30:00,m16,45.076666667
2017-10-10 19:40:00,m16,53.44
2017-10-10 19:50:00,m16,53.3
2017-10-10 20:00:00,m16,51.255
2017-10-10 20:10:00,m16,45.6
2017-10-10 20:20:00,m16,50.141666667
2017-10-10 20:30:00,m16,50.77
2017-10-10 20:40:00,m16,49.19
2017-10-10 20:50:00,m16,49.306666667
2017-10-10 21:00:00,m16,50.256666667
2017-10-10 21:10:00,m16,56.58
2017-10-10 21:20:00,m16,59.325
2017-10-10 21:30:00,m16,56.51
2017-10-10 21:40:00,m16,55.1275
2017-10-10 21:50:00,m16,58.7
2017-10-10 22:00:00,m16,60.1
2017-10-10 22:10:00,m16,58.49
2017-10-10 22:20:00,m16,59.1
2017-10-10 22:30:00,m16,49.46
2017-10-10 22:40:00,m16,58.516666667
2017-10-10 22:50:00,m16,59.543333333
2017-10-10 23:00:00,m16,59.85
2017-10-10 23:10:00,m16,59.668333333
2017-10-10 23:20:00,m16,61.02
2017-10-10 23:30:00,m16,52.02
2017-10-10 23:40:00,m16,60.58
2017-10-10 23:50:00,m16,48.713333333
2017-10-11 00:00:00,m16,51.116666667
2017-10-11 00:10:00,m16,50.578333333
2017-10-11 00:20:00,m16,59.365
2017-10-11 00:30:00,m16,50.393333333
2017-10-11 00:40:00,m16,58.265
2017-10-11 00:50:00,m16,51.3
2017-10-11 01:00:00,m16,55.36
2017-10-11 01:10:00,m16,47.661666667
2017-10-11 01:20:00,m16,44.786666667
2017-10-11 01:30:00,m16,47.43
2017-10-11 01:40:00,m16,43.58
2017-10-11 01:50:00,m16,58.6
2017-10-11 02:00:00,m16,47.961666667
2017-10-11 02:10:00,m16,49.93
2017-10-11 02:20:00,m16,48.825
2017-10-11 02:30:00,m16,49.841666667
2017-10-11 02:40:00,m16,50.05
2017-10-11 02:50:00,m16,60.29
2017-10-11 03:00:00,m16,51.84
2017-10-11 03:10:00,m16,55.63
2017-10-11 03:20:00,m16,58.983333333
2017-10-11 03:30:00,m16,60.275
2017-10-11 03:40:00,m16,60.126666667
2017-10-11 03:50:00,m16,52.075
2017-10-11 04:00:00,m16,58.44
2017-10-11 04:10:00,m16,59.331666667
2017-10-11 04:20:00,m16,59.27
2017-10-11 04:30:00,m16,50.24
2017-10-11 04:40:00,m16,60.006666667
2017-10-11 04:50:00,m16,48.426666667
2017-10-11 05:00:00,m16,50.92
2017-10-11 05:10:00,m16,50.486666667
2017-10-11 05:20:00,m16,57.058333333
2017-10-11 05:30:00,m16,49.966666667
2017-10-11 05:40:00,m16,60.205
2017-10-11 05:50:00,m16,60.025
2017-10-11 06:00:00,m16,51.175
2017-10-11 06:10:00,m16,59.5
2017-10-11 06:20:00,m16,59.396666667
2017-10-11 06:30:00,m16,54.025
2017-10-11 06:40:00,m16,60.713333333
2017-10-11 06:50:00,m16,60.4
2017-10-11 07:00:00,m16,59.506666667
2017-10-11 07:10:00,m16,48.438333333
2017-10-11 07:20:00,m16,48.88
2017-10-11 07:30:00,m16,49.94
2017-10-11 07:40:00,m16,51.903333333
2017-10-11 07:50:00,m16,59.75
2017-10-11 08:00:00,m16,43.026666667
2017-10-11 08:10:00,m16,59.4
2017-10-11 08:20:00,m16,58.458333333
2017-10-11 08:30:00,m16,58.948333333
2017-10-11 08:40:00,m16,16.546666667
2017-10-11 08:50:00,m16,21.64
2017-10-11 09:00:00,m16,28.33
2017-10-11 09:10:00,m16,28.96
2017-10-11 09:20:00,m16,30.1
2017-10-11 09:30:00,m16,29.25
2017-10-11 09:40:00,m16,30.69
2017-10-11 09:50:00,m16,30.15
2017-10-11 10:00:00,m16,30.488333333
2017-10-11 10:10:00,m16,29.136666667
2017-10-11 10:20:00,m16,29.5
2017-10-11 10:30:00,m16,30.116666667
2017-10-11 10:40:00,m16,28.904166667
2017-10-11 10:50:00,m16,24.276666667
2017-10-11 11:00:00,m16,29.24
2017-10-11 11:10:00,m16,29.276666667
2017-10-11 11:20:00,m16,28.236666667
2017-10-11 11:30:00,m16,30.166666667
2017-10-11 11:40:00,m16,28.2
2017-10-11 11:50:00,m16,30.0
2017-10-11 12:00:00,m16,24.525
2017-10-11 12:10:00,m16,29.9
2017-10-11 12:20:00,m16,29.475
2017-10-11 12:30:00,m16,30.5
2017-10-11 12:40:00,m16,29.69
2017-10-11 12:50:00,m16,29.865
2017-10-11 13:00:00,m16,29.8
2017-10-11 13:10:00,m16,30.2
2017-10-11 13:20:00,m16,28.2
2017-10-11 13:30:00,m16,31.386666667
2017-10-11 13:40:00,m16,29.3
2017-10-11 13:50:00,m16,28.5
2017-10-11 14:00:00,m16,30.7
2017-10-11 14:10:00,m16,23.395
2017-10-11 14:20:00,m16,29.973333333
2017-10-11 14:30:00,m16,28.68
2017-10-11 14:40:00,m16,27.15
2017-10-11 14:50:00,m16,30.005
2017-10-11 15:00:00,m16,29.1
2017-10-11 15:10:00,m16,30.49
2017-10-11 15:20:00,m16,29.2
2017-10-11 15:30:00,m16,28.666666667
2017-10-11 15:40:00,m16,28.0
2017-10-11 15:50:00,m16,27.7
2017-10-11 16:00:00,m16,28.48
2017-10-11 16:10:00,m16,29.103333333
2017-10-11 16:20:00,m16,29.5
2017-10-11 16:30:00,m16,28.89
2017-10-11 16:40:00,m16,28.56
2017-10-11 16:50:00,m16,29.808333333
2017-10-11 17:00:00,m16,24.63
2017-10-11 17:10:00,m16,24.0
2017-10-11 17:20:00,m16,29.9
2017-10-11 17:30:00,m16,29.013333333
2017-10-11 17:40:00,m16,24.636666667
2017-10-11 17:50:00,m16,28.8
2017-10-11 18:00:00,m16,29.26
2017-10-11 18:10:00,m16,27.0
2017-10-11 18:20:00,m16,30.373333333
2017-10-11 18:30:00,m16,30.26
2017-10-11 18:40:00,m16,29.21
2017-10-11 18:50:00,m16,22.893333333
2017-10-11 19:00:00,m16,29.57
2017-10-11 19:10:00,m16,21.85
2017-10-11 19:20:00,m16,28.18
2017-10-11 19:30:00,m16,28.806666667
2017-10-11 19:40:00,m16,28.1
2017-10-11 19:50:00,m16,29.7
2017-10-11 20:00:00,m16,27.14
2017-10-11 20:10:00,m16,28.385
2017-10-11 20:20:00,m16,27.97
2017-10-11 20:30:00,m16,19.58
2017-10-11 20:40:00,m16,19.7
2017-10-11 20:50:00,m16,29.465
2017-10-11 21:00:00,m16,20.84
2017-10-11 21:10:00,m16,28.286666667
2017-10-11 21:20:00,m16,29.1
2017-10-11 21:30:00,m16,29.408333333
2017-10-11 21:40:00,m16,28.335
2017-10-11 21:50:00,m16,28.2
2017-10-11 22:00:00,m16,28.976666667
2017-10-11 22:10:00,m16,21.343333333
2017-10-11 22:20:00,m16,19.7
2017-10-11 22:30:00,m16,20.05
2017-10-11 22:40:00,m16,14.933333333
2017-10-11 22:50:00,m16,23.89
2017-10-11 23:00:00,m16,28.5
2017-10-11 23:10:00,m16,27.775
2017-10-11 23:20:00,m16,29.183333333
2017-10-11 23:30:00,m16,26.46
2017-10-11 23:40:00,m16,27.226666667
2017-10-11 23:50:00,m16,28.06
2017-10-12 00:00:00,m16,30.28
2017-10-12 00:10:00,m16,30.1
2017-10-12 00:20:00,m16,30.913333333
2017-10-12 00:30:00,m16,28.5
2017-10-12 00:40:00,m16,30.1
2017-10-12 00:50:00,m16,30.856666667
2017-10-12 01:00:00,m16,28.4
2017-10-12 01:10:00,m16,28.593333333
2017-10-12 01:20:00,m16,29.905
2017-10-12 01:30:00,m16,28.43
2017-10-12 01:40:00,m16,28.425
2017-10-12 01:50:00,m16,30.48
2017-10-12 02:00:00,m16,31.1
2017-10-12 02:10:00,m16,30.7
2017-10-12 02:20:00,m16,27.76
2017-10-12 02:30:00,m16,28.291666667
2017-10-12 02:40:00,m16,32.785
2017-10-12 02:50:00,m16,32.458333333
2017-10-12 03:00:00,m16,32.500833333
2017-10-12 03:10:00,m16,32.2
2017-10-12 03:20:00,m16,15.358333333
2017-10-12 03:30:00,m16,18.0
2017-10-12 03:40:00,m16,27.1
2017-10-12 03:50:00,m16,27.72
2017-10-12 04:00:00,m16,27.2
2017-10-12 04:10:00,m16,28.986666667
2017-10-12 04:20:00,m16,29.87
2017-10-12 04:30:00,m16,23.306666667
2017-10-12 04:40:00,m16,30.08
2017-10-12 04:50:00,m16,29.950833333
2017-10-12 05:00:00,m16,25.213333333
2017-10-12 05:10:00,m16,27.3
2017-10-12 05:20:00,m16,27.3
2017-10-12 05:30:00,m16,28.33
2017-10-12 05:40:00,m16,28.66
2017-10-12 05:50:00,m16,27.476666667
2017-10-12 06:00:00,m16,27.225
2017-10-12 06:10:00,m16,29.141666667
2017-10-12 06:20:00,m16,27.44
2017-10-12 06:30:00,m16,25.276666667
2017-10-12 06:40:00,m16,31.28
2017-10-12 06:50:00,m16,29.48
2017-10-12 07:00:00,m16,23.9
2017-10-12 07:10:00,m16,30.505
2017-10-12 07:20:00,m16,29.7
